ZoneName,adminPrice,amenitiesCommonZones,amenitiesExteriors,amenitiesInteriors,ammenitiesSector,areaBuilt,bathrooms,builtTime,businessType,cityID,cityName,comment,commonNeighborhood,companyId,companyName,floor,garages,latitude,longitude,neighborhood,numPictures,propAddress,propID,propType,propertyState,rentPrice,rentTotalPrice,rooms,salePrice,sectorName,stratum,zoneID
Otros,850000,zonas verdes,"circuito cerrado de tv, jardin, terraza/balcon terraza","calefaccion, comedor auxiliar, cuarto de servicio, estudio o biblioteca, hall de alcobas, jacuzzi, sauna / turco, zona de lavanderia, instalacion de gas natural, tipo de casa tradicional, tipo de comedor sala comedor, tipo acabado de piso otro, tipo de piso en alcobas otro",,470,5,Más de 20 años,venta,3,Medellin,Hermosa casa en sector Altos del Poblado REMODELADA TODA   cerca al hotel intercontinental y a  la Universidad CES de espacios amplios y luminosos rodeada de naturaleza y lindo jardin. Area lote 220 mts Area construida 470mts 5 alcobas    5 baños incluye cuarto de servicio 3 cuartos tiles Sauna  Turco Cocina abierta Jardín garaje interno para dos vehículos y externo para otros dos,LAS LOMAS No.2,5447,RESPUESTA INMOBILIARIA,,4,6.2111907,-75.55462,LAS LOMAS II,,,11714-2831027,Casa,Usado,,0,5,1300000000,Otros,6,102
Noroccidente,,,"cerca centros comerciales, cerca colegios / universidades, cerca parques, cerca supermercados, cerca transporte publico, sobre via principal","tipo de casa tradicional, tipo acabado de piso cemento, tipo de piso en alcobas cemento",,439,5,Entre 10 y 20 años,venta,3,Medellin,"Casa Comercial Esquinera para la venta con con lote trescientos veinticinco,noventa y ocho mdos y construidos cuatrocientos treinta y nueve,ochenta y ocho mdos. El inmueble consta de dos locales comerciales en primer nivel y uno restaurante que ocupa parte del primer nivel y la totalidad del area del segundo piso de la construccion. Sector comercial con alto flujo peatonal y vehicular.",Laureles,3260,Arrendamientos y Avaluos Umbral,,0,6.2465205,-75.591644,LAURELES,,,3221-8184,Casa,Usado,,0,3,3300000000,Noroccidente,5,35
Suroriente,1300000,zonas verdes,"area lote 432 m2, circuito cerrado de tv, conjunto cerrado, numero de ascensores 0, terraza/balcon ninguno, vigilancia 24hrs","alarma, citofonos, comedor auxiliar, cuarto de servicio, estudio o biblioteca, parqueadero cubierto, zona de lavanderia, instalacion de gas natural, closets 2, calentador gas, tipo de casa tradicional, tipo de cocina otra, tipo de comedor sala comedor, tipo de estufa gas, tipo de parqueadero independiente, tipo acabado de piso marmol, vista exterior",,432,5,Entre 5 y 10 años,Venta y Arriendo,3,Medellin,"Casa en unidad cerrada a una cuadra del centro comercial el Tesoro, ubicada sobre la Superior y con salida hacia las Palmas y la Interior, facil acceso a servicios complementarios y rutas de transporte pubico. Piso en marmol y madera, dos niveles, sala y comedor independientes, comedor auxiliar, estudio, biblioteca, estar de tv, 4 alcobas mas la de servicio con baño en cada una, tina, cocina integral,  amplio jardin y parqueaderos independientes (3cubiertos) y (3descubiertos).  Unidad con zonas verdes, vigilancia 24 horas, citofonia y circuito cerrado de tv.",El Poblado,2669,PROINTEGRAL SA,,4,6.1963596,-75.556435,LOS NARANJOS,,,687-M2696948,Casa,Usado,12000000,12000000,4,2000000000,Suroriente,6,38
Suroccidente,286000,"salon comunal, sendero peatonal, zona de bbq, zona para ninos, zonas verdes","area lote 125 m2, area terraza/balcon 4 m2, acceso para discapacitados, circuito cerrado de tv, jardin, piscina, conjunto cerrado, terraza/balcon terraza, vigilancia 24hrs","apto para ninos, aire acondicionado, citofonos, tipo de cortinas persianas, cuarto de servicio, estudio o biblioteca, parqueadero cubierto, hall de alcobas, equipado / amoblado, sauna / turco, zona de lavanderia, instalacion de gas natural, closets 3, numero de lineas telefonicas 1, se permite fumar, calentador gas, tipo de casa condominio, tipo de cocina abierta, tipo de comedor comedor independiente, deposito 1, tipo de estufa gas, tipo de parqueadero propio, tipo acabado de piso porcelanato, tipo de piso en alcobas madera, tipo de piso en comedor porcelanato, tipo de piso en estudio madera, tipo de piso en sala porcelanato, vista exterior","cerca centros comerciales, cerca colegios / universidades, cerca parques, cerca supermercados, cerca transporte publico",125,3,Entre 10 y 20 años,venta,3,Medellin,"Presento en el sector de la mota, Hermosa casa unifamiliar en unidad cerrada, es una propiedad remodelada, confortable, por su posición no le da el poniente. 
Es una casa con espacio vital para estos tiempos que estamos atrevesando a nivel mundial. 
Está distribuida en dos plantas. 

1 Nivel :
Sala comedor, cocina abierta integral, baño social, patio, alacena independiente, 

2 nivel: 
Alcoba principal, con baño, estudio 
Alcoba auxiliar con closeth 
Alcoba con estudio 
Baño completo alcobas 
Parqueadero
Unidad con piscina para adultos y niños, salón social, casa de muñecas, juegos infantiles, parqueadero de visitantes, 24 horas. ",La Mota,5458,MILENA MOJICA AGENTE DE BIENES RAICES,,1,6.2152433,-75.599846,LA MOTA,,,11772-M2694390,Casa,Usado,0,0,3,580000000,Suroccidente,4,37
Noroccidente,0,"cerca centros comerciales, cerca supermercados, cerca transporte publico","area terraza/balcon 1 m2, vista panoramica, numero de ascensores 0, terraza/balcon balcon, vigilancia 0","hall de alcobas, zona de lavanderia, tipo de casa tradicional, tipo de comedor sala comedor, deposito 0, vista exterior",,240,4,Entre 10 y 20 años,venta,3,Medellin,"Si deseas invertir en una propiedad que te genere excelente renta en Medellín, esta es tu oportunidad!
Este inmueble en Conquistadores ubicado en piso 2, tiene un área de 240 m2, no tiene parqueadero y consta de: 
Apartamento 1: 3 habitaciones, cocina semintegral, sin balcón, patio interno, zona de ropas, salacomedor, 2 baños, ducha eléctrica. Renta $ 1.700.000.
Apartamento 2: 2 habitaciones con closet, 1 baño, cocina, sala, balcón, patio de ropas. Renta $ 1.600.000.
Apartaestudio: 1 habitación, baño, cocina. Renta $ 700.000
Ubicada cerca a Motomontaña Bolivariana La 65, Tienda D1 La 65, Hard Rock Taller.
Predial: $ 190.000 trimestral
SOLO DE CONTADO
",CONQUISTADORES,5098,VIVAREA SAS,,0,6.2454557,-75.582214,LOS CONQUISTADORES,,,11014-M2730282,Casa,Usado,0,0,5,580000000,Noroccidente,5,35
Suroccidente,0,"cerca centros comerciales, cerca colegios / universidades, cerca parques, cerca supermercados, cerca transporte publico, sobre via secundaria",acceso para discapacitados,"apto para ninos, equipado / amoblado, zona de lavanderia, instalacion de gas natural, se permite fumar, tipo de casa tradicional, tipo de cocina lineal, tipo de comedor comedor independiente, tipo de estufa gas, tipo acabado de piso ceramica, tipo de piso en alcobas ceramica, tipo de piso en comedor ceramica, tipo de piso en estudio ceramica, tipo de piso en sala ceramica, vista exterior",,99,2,Más de 20 años,venta,3,Medellin,"venta de apartamento en belén las playas, cerca al aeroparque juan pablo II, cerca de transporte publico, a centros comerciales, colegios, zonas verdes, parque... consta de 
3 habitaciones, cocina integral , 2 patios, 1 closet, 2 baños, salón comedor, sala, piso cerámica. el precio incluye un aparta estudio contigo a la propiedad de 35 metros cuadrados con una habitación, un baño, zona de ropas  y cocina integral. ",BELEN,5537,Tu guia Inmobiliaria S.A.S.,,0,6.2202597,-75.59545,LAS PLAYAS,,,12096-M2745313,Casa,Usado,0,0,3,320000000,Suroccidente,3,37
Noroccidente,,"cancha(s) de basket, cancha(s) de futbol, zonas verdes","area lote 291 m2, terraza/balcon balcon, vigilancia 0","cuarto de servicio, parqueadero cubierto, hall de alcobas, instalacion de gas natural, calentador gas, tipo de casa tradicional, tipo de comedor comedor independiente, tipo de parqueadero independiente, tipo acabado de piso otro, tipo de piso en alcobas otro, tipo de piso en estudio otro, vista interior","cerca centros comerciales, cerca colegios / universidades, cerca parques, cerca supermercados, cerca transporte publico, sobre via secundaria",291,4,Entre 10 y 20 años,venta,3,Medellin,"Casa en venta en el estadio, medellín, cerca Centro Comercial El Diamante, Escuela Nacional de Criminalística y Ciencias Forenses, Unidad Deportiva Atanasio Girardot, Politécnico Grancolombiano y con fácil acceso a medios de transporte publico.Excelente casa de 2 niveles de 291 metros con unos muy notables espacios y un hermoso jardín. Casa de dos niveles, 4 alcobas la principal con baño cabinado y vestier, alcobas auxiliares con closet, sala, comedor independiente, sala de estar, biblioteca, 2",Estadio,3477,Arrendamientos Merino Hermanos y Cia Ltda,,1,6.2611976,-75.58653,CUARTA BRIGADA,,,5076-206084,Casa,Usado,,0,4,950000000,Noroccidente,4,35
Suroriente,,cerca centros comerciales,"numero de ascensores 0, vigilancia 24hrs","cuarto de servicio, estudio o biblioteca, parqueadero cubierto, zona de lavanderia, instalacion de gas natural, tipo de casa tradicional, tipo de comedor comedor independiente",,600,5,Entre 10 y 20 años,venta,3,Medellin,"Casa duplex con buena vista a Medellin, ascensor privado, ubicado cerca al Centro Comercial El Tesoro, Fáciles vías de acceso a Las Palmas y Superior. Amplios espacios rodeado de zonas verdes, excelentes acabados, tres alcobas cada una con baño privado, baño social, alcoba y baño de servicio, salón comedor independiente, cocina integral y balcón.  Código Abad Faciolince CAS uno, siete, ocho, uno.",Poblado,3664,Abad Faciolince  S.A,,3,6.2053156,-75.55379,EL TESORO,,,5136-25252,Casa,Usado,,0,3,2400000000,Suroriente,6,38
Suroriente,684000,"salon comunal, zona para ninos","area lote 302 m2, area terraza/balcon 1 m2, circuito cerrado de tv, jardin, conjunto cerrado, numero de ascensores 0, terraza/balcon terraza, vigilancia 24hrs","citofonos, cuarto de servicio, estudio o biblioteca, parqueadero cubierto, hall de alcobas, zona de lavanderia, instalacion de gas natural, closets 1, numero de lineas telefonicas 0, calentador gas, tipo de casa condominio, tipo de cocina en u, tipo de comedor comedor independiente, deposito 2, tipo de estufa gas, tipo de parqueadero independiente, tipo acabado de piso laminado, tipo de piso en alcobas baldosa, vista exterior","cerca parques, cerca supermercados, cerca transporte publico, sobre via principal",302,4,Más de 20 años,venta,3,Medellin,"Casa duplex, esquinera en unidad cerrada sector Los Parra, fácil acceso desde la Inferior, cercanía al Mall Ventura y El Tesoro. Piso en granito y baldosa,  dos niveles, hall de acceso, sala y comedor independiente, estudio, estar de tv. Hall de alcobas, 4 alcobas con baño en dos de ellas, cocina integral en u, patio con jardín interno, balcón y parqueaderos independientes . Parque infantil, salón social, vigilancia 24 horas, citofonia y circuito cerrado de tv. ",EL POBLADO,2669,PROINTEGRAL SA,,4,6.1983995,-75.56045,LOS NARANJOS,,,687-M1992697,Casa,Usado,0,0,4,1100000000,Suroriente,6,38
Otros,471000,"gimnasio, zona para ninos, zonas verdes","area lote 234 m2, piscina, conjunto cerrado, terraza/balcon terraza, vigilancia 24hrs","tipo de casa tradicional, tipo acabado de piso madera, tipo de piso en alcobas madera, tipo de piso en estudio madera","cerca centros comerciales, cerca colegios / universidades, cerca parques, cerca supermercados",234,4,Entre 10 y 20 años,venta,3,Medellin,"HERMOSA Y EXCLUSIVA CASA CAMPESTRE EN UNO DE LOS CONJUNTOS RESIDENCIALES MAS APETECIDOS DE LAS PALMAS. Puntos de referencia  a 5 minutos de Los Balsos, a 8 minutos del caí de policías, cerca a  mall comercial, bancos, supermercados, 2 vías de acceso, colegio, restaurantes, universidad, transporte publico. La unidad te dejara encantado con sus hermosos alrededores, piscina, gimnasio, juegos infantiles, salón social, en uno de los mejores y mas seguros puntos de Las Palmas. El conjunto cuenta con portón eléctrico en el ingreso, acabados de lujo. Tiene 4 habitaciones mas servicio, cada una de ellas con baño, Vestier, parqueadero de visitantes, cocina moderna, jardín zen en el interior, deck al aire libre con jacuzzi acompañado de una estupenda vista, jardín delantero con arboles frutales, no tiene registro visual, gran cualidad sus espacios abiertos y la iluminación natural.",Las palmas,5544,Rentaraiz sas ,,2,6.2386627,-75.56479,LAS PALMAS,,,12133-1265,Casa,Usado,,0,3,900000000,Otros,null,102
Noroccidente,,,"cerca centros comerciales, cerca transporte publico","tipo de casa tradicional, tipo de comedor comedor independiente",,264,3,Entre 0 y 5 años,venta,3,Medellin,Casa en venta ubicada en Medellin sector Florida Nueva.,Florida Nueva,3106,SANTA MARIA Y ASOCIADOS,,1,6.2519674,-75.58684,NARANJAL,,,2364-D15639,Casa,Usado,,0,5,1200000000,Noroccidente,5,35
Noroccidente,,,"cerca centros comerciales, cerca colegios / universidades, cerca supermercados, cerca transporte publico, sobre via secundaria","cuarto de servicio, parqueadero cubierto, instalacion de gas natural, calentador gas, tipo de casa tradicional, tipo de comedor comedor independiente, tipo acabado de piso otro, tipo de piso en alcobas otro, vista exterior",,172,1,Entre 10 y 20 años,venta,3,Medellin,"Casa en primer piso y con muy buenos espacios. Ubicada en sector tranquilo y silencioso, de facil acceso y cerca a zona comercial y almacenes de cadena.",San Joaquin,3640,ALBERTO ALVAREZ,,1,6.2461953,-75.586006,SAN JOAQUIN,,,4673-24712,Casa,Usado,,0,3,430000000,Noroccidente,4,35
Suroccidente,0,,"area lote 480 m2, area terraza/balcon 150 m2, numero de ascensores 0, terraza/balcon terraza, vigilancia 0","closets 0, tipo de casa tradicional, deposito 0, tipo acabado de piso porcelanato, tipo de piso en alcobas ceramica, vista exterior",,480,5,Entre 10 y 20 años,Venta y Arriendo,3,Medellin,"Casa Comercial Ubicada en Laureles,  cerca de Avenida 80 y a la Carrera 33. La casa se encuentra pensada como un hotel, Cuenta con 6 Niveles.Cocina integral, 10 espacios, 6 alcobas. Se inició construcción de Edificio, ya tiene 3 niveles en obra blanca. 2 Parqueaderos Cubiertos. Tiene licencia para hotel. Sector tranquilo pero cerca a avenidas principales. 
",LAURELES,2669,PROINTEGRAL SA,,2,6.2350073,-75.601166,MIRAVALLE,,,687-M2499172,Casa,Usado,6400000,6400000,5,1880000000,Suroccidente,5,37
Noroccidente,,,,"zona de lavanderia, tipo de casa tradicional, tipo de comedor sala comedor, tipo acabado de piso baldosa, tipo de piso en alcobas baldosa",,750,5,Entre 10 y 20 años,venta,3,Medellin,Casa en venta ubicada en Medellin sector La Floresta.,Floresta,3106,SANTA MARIA Y ASOCIADOS,,2,6.258351,-75.59809,LA FLORESTA,,,2364-D15247,Casa,Usado,,0,5,1500000000,Noroccidente,5,35
Suroriente,0,zonas verdes,"circuito cerrado de tv, piscina, terraza/balcon terraza","aire acondicionado, alarma, cuarto de servicio, estudio o biblioteca, parqueadero cubierto, zona de lavanderia, instalacion de gas propano, tipo de casa tradicional, tipo de comedor sala comedor, tipo acabado de piso porcelanato, tipo de piso en alcobas porcelanato",,4500,0,Entre 0 y 5 años,venta,3,Medellin,"La vivienda está ubicada frente al hospital San Vicente fundación  a cinco minutos del aeropuerto Jose Maria cordoba, a veinte y cinco minutos de Medellín, en un lote de cuatro mil quinientos  metros cuadrados con vista al valle de San Nicolás, el área cubierta de vivienda es de ochocientos cincuenta metros cuadrados, cuenta con cinco parqueaderos cubiertos, tres parqueaderos descubiertos, piscina con baño y cuarto de equipos, cuarto ropas, cinco habitaciones con baño, dos baños visitas",Llano Grande,3732,Julio Corredor Y Cia. Ltda.,,0,6.212275,-75.57465,ASTORGA,,,34-6073,Casa,Usado,0,0,5,3600000000,Suroriente,4,38
Suroriente,477000,"salon comunal, zonas verdes","circuito cerrado de tv, piscina, conjunto cerrado, terraza/balcon terraza, vigilancia 24hrs","citofonos, cuarto de servicio, estudio o biblioteca, parqueadero cubierto, jacuzzi, zona de lavanderia, instalacion de gas natural, calentador gas, tipo de casa tradicional, tipo de comedor sala comedor, vista interior","cerca colegios / universidades, cerca parques, cerca supermercados, cerca transporte publico, sobre via secundaria",272,3,Entre 10 y 20 años,venta,3,Medellin,"Casa familiar para la venta en excelente sector tranquilo y seguro de la ciudad, cuenta con dos niveles, acabados modernos, amplios y comodos espacios, cuarto y bano de servicio, cuenta con cincuenta Mdos de zona verde, en unidad cerrada con vigilancia veinticuatro horas y con buenas vias de circulacion y facil acceso al transporte publico.",Loma Del Campestre,3260,Arrendamientos y Avaluos Umbral,,2,6.187268,-75.5663,SAN LUCAS,,,3221-7168,Casa,Usado,,0,3,1380000000,Suroriente,6,38
